"","c(1:nrow(cleanDat))","rownames(cleanDat)","net$colors","kMEmagenta","kMEturquoise","kMEblack","kMEred","kMEbrown","kMEyellow","kMEgreen","kMEblue","kMEpink","kMEtableSortVector"
"PAPD4|167153",11132,"PAPD4|167153","turquoise",-0.0437145103065729,0.393168434411764,0.329883587044672,0.289185395681592,0.290795344284035,0.189867291304621,0.104292807473803,-0.476374932663594,-0.186244847780772,"M1 turquoise|0.3932"
"ZNF284|342909",17350,"ZNF284|342909","turquoise",0.283572203165138,0.393007939173419,-0.0537286416881024,0.145942575221682,-0.0633414110682806,0.0400059476690005,0.216038179131102,-0.312169399778926,-0.0443196190487376,"M1 turquoise|0.393"
"FOXK1|221937",5940,"FOXK1|221937","turquoise",0.193182969882909,0.392918593413621,0.0768074615091968,0.0955334204537164,0.0713090871982665,0.145394781709738,0.0328352672176085,-0.436651692969565,-0.124314315804938,"M1 turquoise|0.3929"
"TMEM2|23670",15714,"TMEM2|23670","turquoise",0.11717146668475,0.392791558751961,0.033415108145146,0.124374543944835,-0.0180675129752984,0.0904918883414935,-0.152230249381076,-0.428933777598221,-0.134861725472274,"M1 turquoise|0.3928"
"NOM1|64434",10604,"NOM1|64434","turquoise",0.328204606170785,0.392650884620293,0.032043768901525,0.159299423562641,-0.069939331447274,0.111731540669383,0.121001501702166,-0.388044638778269,-0.06413775763419,"M1 turquoise|0.3927"
"ZNF460|10794",17456,"ZNF460|10794","turquoise",-0.0856515314399077,0.392637404725415,0.0790934028026217,0.127251242009514,0.0947596096733659,0.0897860446829486,-0.162874907860688,-0.442561879616876,-0.318079716603066,"M1 turquoise|0.3926"
"C12orf26|84190",1637,"C12orf26|84190","turquoise",0.195683272936736,0.392514236788215,-0.0981314589410804,-0.107801153949929,-0.17412532322263,-0.212728497601368,-0.00882695624567273,-0.315440318036239,0.086960061713147,"M1 turquoise|0.3925"
"MFAP3L|9848",9571,"MFAP3L|9848","turquoise",-0.178533287885702,0.392387999540313,0.156469245271586,0.0787536515554356,0.223442368919283,0.0572791407237421,-0.384907403203762,-0.405626861243925,-0.425361769449252,"M1 turquoise|0.3924"
"BRD2|6046",1462,"BRD2|6046","turquoise",0.246527976614547,0.392259740463971,-0.25494828832381,-0.160121008436978,-0.356492491243697,-0.208279268475394,0.0851923975622449,-0.242967891597519,-0.0559653877551331,"M1 turquoise|0.3923"
"PIK3AP1|118788",11616,"PIK3AP1|118788","turquoise",0.173769392242559,0.392322393144769,-0.159788044741582,0.0789297457659774,-0.129286624451146,-0.0958656291825346,-0.267374516705599,-0.359503738389027,-0.112129012929877,"M1 turquoise|0.3923"
"C1orf103|55791",1926,"C1orf103|55791","turquoise",0.33731408771919,0.39215887841018,-0.286487002986324,-0.0769528180596059,-0.294339987738283,-0.203211045288334,-0.227309061645027,-0.264137041624865,-0.0472944859950083,"M1 turquoise|0.3922"
"SLC25A36|55186",14153,"SLC25A36|55186","turquoise",0.143405346563517,0.392203983873853,-0.148306316583708,-0.072510765978422,-0.134264933557072,-0.136251086759936,0.203833313797201,-0.348060640368724,-0.0754398692789792,"M1 turquoise|0.3922"
"COIL|8161",3628,"COIL|8161","turquoise",0.234062257268293,0.392010896941944,-0.104950406444896,-0.0599856585542956,-0.221367249524374,-0.207962050152992,-0.000671944346830895,-0.270780435181584,0.0996511164483182,"M1 turquoise|0.392"
"STAT3|6774",14892,"STAT3|6774","turquoise",-0.235461694197403,0.392042906687062,0.376887109726699,0.346044407789582,0.323604371330659,0.269382630742264,-0.349898109356918,-0.462195905033707,-0.655729962291855,"M1 turquoise|0.392"
"MGC16384|114130",9612,"MGC16384|114130","turquoise",0.0625888216327583,0.391701899855144,0.000143830414434543,0.0646964232348568,-0.0530201187087198,-0.0301081284637261,0.245200282554502,-0.338677256791227,-0.224761059066361,"M1 turquoise|0.3917"
"PLCB4|5332",11737,"PLCB4|5332","turquoise",-0.0161469267064404,0.391708256217868,-0.340911329622342,-0.193313597184842,-0.115684351287911,-0.182874910214194,-0.166847561779224,-0.317208875193232,-0.0794336527512722,"M1 turquoise|0.3917"
"RAB43|339122",12608,"RAB43|339122","turquoise",0.17036351419034,0.391628386170851,0.114916771647032,0.100927560936678,-0.0761215421249177,0.039206411412205,-0.155598439828642,-0.356001228167295,-0.373755727421687,"M1 turquoise|0.3916"
"SUCNR1|56670",14990,"SUCNR1|56670","turquoise",0.274249998985971,0.391538876810207,0.0155571138921169,0.331749487948535,0.0134039789096688,0.18768655423809,-0.138951540169481,-0.366270929901145,-0.32151081987152,"M1 turquoise|0.3915"
"FAM164A|51101",5365,"FAM164A|51101","turquoise",0.38407169818802,0.391377417276998,-0.0988491828823736,0.134359440089327,-0.0580306686143698,0.0672978829252076,0.0300903141751553,-0.389604483225448,-0.0600245038388163,"M1 turquoise|0.3914"
"MARS2|92935",9375,"MARS2|92935","turquoise",0.335865938468892,0.390801609757928,-0.285431755279637,-0.135263301523725,-0.293761412361308,-0.253469308460874,-0.284522954528399,-0.295019973650723,0.03651939997374,"M1 turquoise|0.3908"
"ZBTB34|403341",17063,"ZBTB34|403341","turquoise",0.204012767831662,0.390672948232533,0.0290995286272655,0.203872643254618,-0.0496782591904781,0.106549695025549,0.148128704607692,-0.357989812915224,-0.165941317799466,"M1 turquoise|0.3907"
"C18orf19|125228",1862,"C18orf19|125228","turquoise",0.219401640949385,0.390598930536712,-0.108111550406936,0.0560433825718438,0.00541432571770379,-0.000868754494948522,-0.327003731560564,-0.422808283791557,-0.0485039691025927,"M1 turquoise|0.3906"
"PLAGL2|5326",11727,"PLAGL2|5326","turquoise",-0.0811855764674542,0.390468477026734,0.159689932271646,0.0785613529974864,0.0251524437137913,-0.0437115510095114,0.0370080573040797,-0.402275855206235,-0.358009253208117,"M1 turquoise|0.3905"
"JAG1|182",7754,"JAG1|182","turquoise",0.170911101113804,0.3903984677993,-0.0142412895679731,-0.0342614754862624,-0.115607695236431,-0.0031006640820872,-0.174308682402601,-0.316432001841934,-0.213345102045863,"M1 turquoise|0.3904"
"ETAA1|54465",5154,"ETAA1|54465","turquoise",0.230808598269693,0.390159260985634,0.00432391281530901,0.0398984498894657,-0.0764726805685265,-0.0968143724001156,0.0317255189619037,-0.319449235214486,-0.0557405801938403,"M1 turquoise|0.3902"
"ELMO2|63916",4954,"ELMO2|63916","turquoise",-0.0305064222004436,0.390079845938204,-0.232790257754746,-0.344470380007498,-0.193184936957739,-0.363518136574933,-0.338812138195987,-0.254849325556358,-0.209744767686728,"M1 turquoise|0.3901"
"ZNF436|80818",17440,"ZNF436|80818","turquoise",-0.00840396474412735,0.389997146591877,0.190374174058037,0.276402306426667,0.236330928323729,0.223869752938225,-0.151057127853612,-0.412530043271945,-0.278149043102633,"M1 turquoise|0.39"
"ZNF566|84924",17533,"ZNF566|84924","turquoise",0.36776908056815,0.389966959744364,-0.391977931316119,-0.201238052811664,-0.372361669195495,-0.30627357959418,-0.038999000369457,-0.230958687073252,0.153853395356445,"M1 turquoise|0.39"
"GGCX|2677",6259,"GGCX|2677","turquoise",0.1689342763316,0.38985782089927,-0.120118853443941,-0.0412700902791533,-0.140629731112367,-0.16752019503797,-0.34169523490693,-0.281714932847586,-0.269975502100872,"M1 turquoise|0.3899"
"THUMPD3|25917",15465,"THUMPD3|25917","turquoise",0.36574378240027,0.389796664467534,-0.368012793101656,-0.204706492354046,-0.406193593588783,-0.372695610637473,-0.303932032566004,-0.220826301987979,-0.0672363442050572,"M1 turquoise|0.3898"
"ZNF525|170958",17500,"ZNF525|170958","turquoise",0.0699555047446795,0.389765204183588,0.0139131412251904,-0.0419595793797734,-0.0291615988160059,-0.110896727205974,0.0253034210840354,-0.307008796749496,-0.0654849100145786,"M1 turquoise|0.3898"
"PICALM|8301",11588,"PICALM|8301","turquoise",0.184662789151758,0.389662666886868,-0.205447661893028,-0.048693742324469,-0.0684542375845066,0.0239381986400029,-0.319253129135924,-0.360374730707039,-0.00430376546226934,"M1 turquoise|0.3897"
"ZNF638|27332",17591,"ZNF638|27332","turquoise",0.126229220694428,0.389364864356547,-0.118127284993034,-0.103951671173545,-0.193217828199628,-0.189786856595038,0.200908891991933,-0.310131279675265,-0.030639721681034,"M1 turquoise|0.3894"
"SLC4A1AP|22950",14299,"SLC4A1AP|22950","turquoise",0.255282931192953,0.389088198549657,-0.159927011885269,-0.0619820917204397,-0.150546485571177,-0.168501451763132,-0.262355546773722,-0.267183463143326,-0.134137097328787,"M1 turquoise|0.3891"
"YWHAQ|10971",17033,"YWHAQ|10971","turquoise",0.368244830851504,0.389149865119586,-0.502642924798732,-0.352317877668566,-0.404731317155782,-0.445981645463609,-0.426787033276831,-0.211657021307826,0.0469771023928604,"M1 turquoise|0.3891"
"GHR|2690",6275,"GHR|2690","turquoise",-0.0578008183629753,0.388770291920777,0.0163452175802125,-0.166141552464319,-0.0496945699859795,-0.18234003487976,-0.284288500293436,-0.34528366331258,-0.122925903484567,"M1 turquoise|0.3888"
"RNF19A|25897",13116,"RNF19A|25897","turquoise",0.248182130255812,0.388427868138121,0.111570372454534,0.262949704848533,-0.0229843072950583,0.228779169882058,0.089469522554407,-0.4157677926462,-0.187191420821215,"M1 turquoise|0.3884"
"SNTB2|6645",14547,"SNTB2|6645","turquoise",-0.249817208293982,0.388345664976297,0.0280549518199653,0.0415012397705967,0.247867077899631,0.0150613392300002,-0.341194476779957,-0.419350196706361,-0.554545358412371,"M1 turquoise|0.3883"
"ALG11|440138",499,"ALG11|440138","turquoise",0.0958649382542783,0.388228098689895,0.0193065093109494,0.114986744004792,-0.0318920888608547,0.046239759859622,-0.0493728334305649,-0.359159963921526,-0.341185397118472,"M1 turquoise|0.3882"
"NAPG|8774",10210,"NAPG|8774","turquoise",-0.157802456138962,0.388073527508914,0.00730258230478561,-0.0914715387304633,0.055889570803377,-0.151395445066931,-0.316959443627861,-0.362976145396487,-0.393302310808914,"M1 turquoise|0.3881"
"NFRKB|4798",10467,"NFRKB|4798","turquoise",0.127939826021821,0.387753586812032,0.132324707016635,0.0407596050514529,-0.0736451571720769,-0.0264169277491691,0.280947365425356,-0.331539576247035,-0.145973124645699,"M1 turquoise|0.3878"
"LOC652276|652276",8909,"LOC652276|652276","turquoise",0.192027268878556,0.387454602734712,-0.0203944550456845,0.0187920584319464,-0.115278156771564,-0.0456736910250684,0.109711754369186,-0.32274634649217,-0.156233254899869,"M1 turquoise|0.3875"
"PCDHB11|56125",11244,"PCDHB11|56125","turquoise",0.151468058892149,0.387520054592117,-0.054245742943078,0.0780367914736659,-0.0539901681539672,0.00770783951711784,-0.0609211815223976,-0.337488421782598,-0.184438114208058,"M1 turquoise|0.3875"
"FASTKD5|60493",5587,"FASTKD5|60493","turquoise",0.162624639939573,0.387412794274588,-0.0797427019591335,-0.0805766873290616,-0.215846148064658,-0.217293691248623,-0.264476924643361,-0.308943011021713,-0.266054622066482,"M1 turquoise|0.3874"
"FAM60A|58516",5495,"FAM60A|58516","turquoise",0.144507799115495,0.386943439247383,0.0908817574194278,0.0699187396748285,0.0781761454014295,0.0740447142728216,-0.123870418566604,-0.44544098845392,0.0871688203329997,"M1 turquoise|0.3869"
"AFG3L2|10939",358,"AFG3L2|10939","turquoise",0.271186210078429,0.386762675070978,-0.248189912212681,-0.211516544711104,-0.30744434604728,-0.34244950600213,-0.233791573707819,-0.260831006497317,0.0270535590216403,"M1 turquoise|0.3868"
"CASC3|22794",2660,"CASC3|22794","turquoise",0.0527422725279124,0.386789531650692,-0.0322206573217626,-0.099843918168057,-0.0526299135568496,-0.112640462524302,-0.0381751696696268,-0.335186668015625,-0.0756815208596505,"M1 turquoise|0.3868"
"GUF1|60558",6765,"GUF1|60558","turquoise",0.0430309120324396,0.38670217699899,-0.175108068175133,-0.123471563753559,-0.0957938693478544,-0.236155287417114,-0.212388805204205,-0.299608520692391,0.0785674508955011,"M1 turquoise|0.3867"
"MCTP2|55784",9456,"MCTP2|55784","turquoise",-0.16389435600246,0.386689107308733,-0.164649605683243,-0.242205712444954,-0.107769448804714,-0.309979630518264,-0.260486280201568,-0.292103023770768,-0.212744610310074,"M1 turquoise|0.3867"
"CCDC113|29070",2747,"CCDC113|29070","turquoise",0.136868964928509,0.386509301015252,0.0465867507921183,-0.0200148311101858,-0.0376700808878807,-0.0320736553086628,-0.18459018435039,-0.281404621042193,-0.191465602063706,"M1 turquoise|0.3865"
"CDC42SE1|56882",3074,"CDC42SE1|56882","turquoise",0.266555006937335,0.386155319056725,-0.12814968420192,-0.111602899737437,-0.352845783675907,-0.241506215123502,0.0678770697800892,-0.281622648821452,0.0359588747871264,"M1 turquoise|0.3862"
"NAALADL2|254827",10174,"NAALADL2|254827","turquoise",0.363741806337684,0.386061515090245,-0.224839659440944,-0.126114898308369,-0.339781675924741,-0.204120048319436,-0.210016416455811,-0.252875738459336,-0.0499789995015202,"M1 turquoise|0.3861"
"LOC100132111|100132111",8600,"LOC100132111|100132111","turquoise",0.192497911068532,0.385916264240813,-0.108329995307618,0.0872114045941759,-0.092214654445558,0.0261150107588223,-0.0986702853422058,-0.317274451842939,-0.169318127953862,"M1 turquoise|0.3859"
"ZSWIM6|57688",17781,"ZSWIM6|57688","turquoise",-0.12495085323941,0.385934343322683,0.234755232408757,0.103869382210272,0.156389668053259,0.107330743063496,-0.0462367614777449,-0.425494043252442,-0.303009257866344,"M1 turquoise|0.3859"
"ASB8|140461",1004,"ASB8|140461","turquoise",0.00240169117259068,0.385662637312994,-0.0885898581212371,-0.108283176571751,0.0316180665852899,-0.138373884357808,-0.434486725996314,-0.29324470525736,-0.223749316359988,"M1 turquoise|0.3857"
"DNAH10|196385",4488,"DNAH10|196385","turquoise",0.347363849675994,0.385704434914004,-0.184101952462496,-0.0610325516351889,-0.292997590826876,-0.116725624244695,0.118047406974353,-0.242158441819301,-0.0509565339415039,"M1 turquoise|0.3857"
"BSN|8927",1490,"BSN|8927","turquoise",0.210197006761982,0.385329760522538,-0.0633743139849787,-0.0690822285612634,-0.154271212200216,-0.0561587082397992,0.143131086038311,-0.288789376944252,-0.148851317798399,"M1 turquoise|0.3853"
"TMX4|56255",15831,"TMX4|56255","turquoise",-0.0789185126425007,0.385248728465772,-0.176926988918181,-0.030776056795276,0.0404325821075635,-0.0949518861331762,-0.483276286094222,-0.336400531357964,-0.440850205217718,"M1 turquoise|0.3852"
"HYOU1|10525",7333,"HYOU1|10525","turquoise",0.0474292512969338,0.384969240011044,-0.257456127670694,-0.269174060181033,-0.273100518782259,-0.384412868823306,-0.382963329684308,-0.233734846174097,-0.223939276923402,"M1 turquoise|0.385"
"TWF1|5756",16332,"TWF1|5756","turquoise",0.199275572285834,0.384854540757824,-0.173410892586457,-0.15358321899502,-0.2512391908132,-0.19855325694851,-0.412145118656659,-0.283497855123948,-0.111862377712982,"M1 turquoise|0.3849"
"ZNF132|7691",17248,"ZNF132|7691","turquoise",-0.0802318543537205,0.384465278861864,0.111827698947342,0.0139297932872918,0.0740041659837816,-0.0940494222217729,-0.00475502059862577,-0.320820384012602,-0.221968589341909,"M1 turquoise|0.3845"
"MBP|4155",9418,"MBP|4155","turquoise",0.0876539270403769,0.384430158825515,-0.245754912027335,-0.130732390089317,-0.190273446788542,-0.230612572409073,-0.281304867824959,-0.322575589828389,-0.0914264181105402,"M1 turquoise|0.3844"
"ACPL2|92370",178,"ACPL2|92370","turquoise",0.123496865287794,0.384317564799324,-0.115591706956139,-0.0676041886106442,-0.045551266218057,-0.0992075935675645,-0.315125879407538,-0.326113868348969,-0.144064521709865,"M1 turquoise|0.3843"
"AKIRIN1|79647",450,"AKIRIN1|79647","turquoise",-0.111628978525963,0.384118172613107,0.175491103711863,0.104799414193112,0.0739446464916006,0.0348996359472067,-0.278458687472267,-0.431189119794931,-0.498923232487184,"M1 turquoise|0.3841"
"GRHL1|29841",6637,"GRHL1|29841","turquoise",-0.00590908370783878,0.384069983590707,0.18896052321302,0.0993821814554288,-0.0164334674836883,-0.0411967188771952,-0.0810100012220696,-0.364873710287244,-0.463449249694133,"M1 turquoise|0.3841"
"ZNF608|57507",17570,"ZNF608|57507","turquoise",-0.00341830956529444,0.384138851950052,0.199573706490889,0.086468538983842,0.154257699534624,0.0501057997351092,0.0594137227665993,-0.388609446368506,-0.159059944720057,"M1 turquoise|0.3841"
"ASB3|51130",999,"ASB3|51130","turquoise",-0.0804474891582079,0.38371121636951,0.288490638664438,0.15092473660282,0.274827668718427,0.12098298646482,-0.142646614515839,-0.4067117087999,-0.362264649638542,"M1 turquoise|0.3837"
"EHMT1|79813",4868,"EHMT1|79813","turquoise",0.228414201053428,0.383720532478324,-0.0543502617700433,-0.00735465310254321,-0.144462718746952,-0.0591485309329942,0.252689743045389,-0.289616203776754,-0.172297623721992,"M1 turquoise|0.3837"
"TAOK3|51347",15162,"TAOK3|51347","turquoise",-0.19161835338989,0.383485177579506,-0.147419861987868,-0.203813559508002,0.0222254538249498,-0.251453379234606,-0.288357519082712,-0.314604388117875,-0.223074809762515,"M1 turquoise|0.3835"
"TRIM14|9830",16049,"TRIM14|9830","turquoise",0.27136607114675,0.383532310206216,-0.0170875172096704,0.124874239178139,-0.228870546013675,-0.113939190024791,0.0166265249325992,-0.320552996985697,-0.0268796575337354,"M1 turquoise|0.3835"
"FLG|2312",5810,"FLG|2312","turquoise",-0.0739402584167986,0.383449682502279,0.0431661044662722,0.0593068444916555,0.15568861830004,0.0824859410615291,-0.067480735661164,-0.417544683218636,-0.402918637809302,"M1 turquoise|0.3834"
"AEBP2|121536",346,"AEBP2|121536","turquoise",-0.0831447202151411,0.383088982030055,0.208472481767235,0.162043002292453,0.298661517305082,0.221115678407715,-0.199222967959529,-0.512031006942153,-0.229353819307942,"M1 turquoise|0.3831"
"FBXW8|26259",5670,"FBXW8|26259","turquoise",0.171353392594025,0.383066916608842,-0.210643609308448,-0.114753548030702,-0.194383004448999,-0.15372605834396,0.0284117347447532,-0.278513407214111,-0.0936458170457561,"M1 turquoise|0.3831"
"SV2C|22987",15042,"SV2C|22987","turquoise",0.262604356168031,0.383136784748991,-0.11582599338206,-0.062243983779233,-0.224174992173593,-0.18924325168564,-0.272133426178013,-0.263018721095337,-0.105010560600474,"M1 turquoise|0.3831"
"TBC1D9B|23061",15225,"TBC1D9B|23061","turquoise",0.20772410229092,0.382909019798186,-0.209727380065656,-0.185870317329443,-0.301590315991409,-0.205126787651541,-0.100487524082464,-0.216150566916294,-0.216261576954682,"M1 turquoise|0.3829"
"PANX1|24145",11128,"PANX1|24145","turquoise",0.0855363107297983,0.38283159211841,0.0594808951171025,0.267057844330452,0.14184735288502,0.162878204523703,-0.418902779722377,-0.431008334064613,-0.427257690965464,"M1 turquoise|0.3828"
